Book Title,Chapter Title,Date of Highlight,Book URL,Chapter URL,Annotation URL,Highlight,Personal Note
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#76b2eddf-9fd2-4532-ab4e-a63e4055e06e,The terminal operation causes all the postponed computations to be performed.,
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#09add8fa-a8aa-436f-a705-4c66b77141dc,"Operations on a sequence are divided into two categories: intermediate and terminal. An intermediate operation returns another sequence, which knows how to transform the elements of the original sequence. A terminal operation returns a result, which may be a collection, an element, a number, or any other object that’s somehow obtained by the sequence
         of transformations of the initial collection",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#845499b0-e8d3-45f7-812a-f79b2c906e84,"if the collection contains a large number of elements, the intermediate rearranging of elements costs a lot, so lazy evaluation
         is preferable.",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#71db58b9-f932-46b4-ad40-5b07d0074cdd,"The entry point for lazy collection operations in Kotlin is the Sequence interface. The interface represents just that: a sequence of elements that can be enumerated one by one. Sequence provides only one method, iterator, that you can use to obtain the values from the sequence.
      
      
      The strength of the Sequence interface is in the way operations on it are implemented. The elements in a sequence are evaluated lazily. Therefore, you
         can use sequences to efficiently perform chains of operations on elements of a collection without creating collections to
         hold intermediate results of the processing.
      
      
      You can convert any collection to a sequence by calling the extension function asSequence. You call toList for backward conversion.",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#14debb96-d8c4-40a9-a79c-8a457a2c0d4c,"map and filter. These functions create intermediate collections eagerly, meaning the intermediate result of each step is stored in a temporary list. Sequences give you an alternative way to perform such computations that avoids the creation of intermediate temporary objects.",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#9808e497-ad18-4a2f-b728-15b225ebdd79,"Note that if you don’t
         need to transform anything and just need to flatten such a collection, you can use the flatten function: listOfLists.flatten().",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#e49e7532-9d50-4539-b9d5-34d76dd40cc0,The toSet call removes duplicates from the resulting collection,
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#3f8624f9-ca8c-4148-beab-425db42c8666,"The flatMap function does two things: At first it transforms (or maps) each element to a collection according to the function given as an argument, and then it combines (or flattens) several lists into one.",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#0bc4a2df-6a3f-4d6d-be3c-c39df62f6c97,"Another common task is checking whether all elements in a collection match a certain condition (or, as a variation, whether
         any elements match). In Kotlin, this is expressed through the all and any functions. The count function checks how many elements satisfy the predicate, and the find function returns the first matching element.",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#33d0a5c8-2e3a-4fbc-80f4-db495081fab1,"There are separate functions to handle keys and values. filterKeys and mapKeys filter and transform the keys of a map, respectively, where as filterValues and mapValues filter and transform the corresponding values.",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#fc198d75-8887-4e6f-a8c4-23c6e35de3b9,"The filter function can remove unwanted elements from a collection, but it doesn’t change the elements. Transforming elements is where
         map comes into play.",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#f8a19a40-a7b8-4374-bb64-ebb976852c4c,"In Kotlin 1.0, when you take a reference to a method or property of a class, you always need to provide an instance of that
            class when you call the reference. Support for bound member references, which allow you to use the member-reference syntax
            to capture a reference to the method on a specific object instance, is planned for Kotlin 1.1",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#9eb1580b-1738-44e1-8315-a725ccec163c,"A member reference has the same type as a lambda that calls that function, so you can use the two interchangeably:
      
      people.maxBy(Person::age)",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#0ac0a5fb-2c7e-4bcc-9240-3e1a9223d62f,"val getAge = Person::age
      
      This expression is called member reference, and it provides a short syntax for creating a function value that calls exactly one method or accesses a property. A double
         colon separates the name of a class from the name of the member you need to reference (a method or property)",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#18519240-30dc-416e-b534-3bc578662b29,"External variables accessed
         from a lambda, such as prefix, clientErrors, and serverErrors in these examples, are said to be captured by the lambda.",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#a4c20294-8f13-41fa-9757-2298db41b138,"If you store a lambda in a variable, there’s no context from which to infer the parameter types, so you have to specify them
         explicitly:
      
      
      >>> val getAge = { p: Person -> p.age }
>>> people.maxBy(getAge)",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#41463a65-fd0f-4f32-9f24-221669838b2c,This default name is generated only if you don’t specify the argument name explicitly,
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#0302f760-c11e-43ef-ab34-e7ad6b4c6568,"The last simplification you can make in this example is to replace a parameter with the default parameter name: it. This name is generated if the context expects a lambda with only one argument, and its type can be inferred.",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#d2e1acda-4f39-4842-a244-adeeb3740166,"To convert one syntactic form to the other, you can use the actions: “Move lambda expression out of parentheses” and “Move
         lambda expression into parentheses.”",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#c6a5f605-5683-43b8-83b6-8a2886888b4a,"A lambda expression in Kotlin is always surrounded by curly braces. Note that there are no parentheses around the arguments.
         The arrow separates the argument list from the body of the lambda.",
Kotlin in Action,Chapter 5. Programming with lambdas,2020-06-30,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_015.html#20e88b68-637b-408c-8078-c4e62c540995,"Lambda expressions, or simply lambdas, are essentially small chunks of code that can be passed to other functions",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#8f86727e-d15d-438e-9ec4-6be04f54eee9,"Object expressions are Kotlin’s replacement for Java’s anonymous inner classes, with added power such as the ability to implement
            multiple interfaces and to modify the variables defined in the scope where the object is created.",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#469fdbd9-7a21-430f-a304-d6ddfcb0a822,Companion objects (along with package-level functions and properties) replace Java’s static method and field definitions,
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#87e5213f-27b6-46c2-b94c-18edc5cedf77,"A companion object is a regular object that is declared in a class. It can be named, implement an interface, or have extension
         functions or properties.",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#736ead4f-79b4-4355-b5e8-97ae33cf48b9,"The object keyword comes up in Kotlin in a number of cases, but they all share the same core idea: the keyword defines a class and creates
         an instance (in other words, an object) of that class at the same time.",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#b131146f-c04f-4095-b643-50296be20d69,A secondary constructor is introduced using the constructor keyword. You can declare as many secondary constructors as you need.,
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#b2e8437c-3216-46cd-a058-b8ef9c5dc9f2,"If you inherit the Button class and don’t provide any constructors, you have to explicitly invoke the constructor of the superclass even if it doesn’t
         have any parameters:
      
      
      class RadioButton: Button()",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#95ae4e94-726e-407a-9a77-78e08c2072cb,"If your class has a superclass, the primary constructor also needs to initialize the superclass. You can do so by providing
         the superclass constructor parameters after the superclass reference in the base class list:
      
      
      open class User(val nickname: String) { ... }

class TwitterUser(nickname: String) : User(nickname) { ... }",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#8073966e-db95-458d-942b-4fdc04e338fe,"The underscore in the constructor parameter _nickname serves to distinguish the name of the property from the name of the constructor parameter. An alternative possibility is
         to use the same name and write this to remove the ambiguity, as is commonly done in Java: this.nickname = nickname",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#2c58ba49-8f48-402a-8b50-b367d6674456,"In this example, you see two new Kotlin keywords: constructor and init. The constructor keyword begins the declaration of a primary or secondary constructor. The init keyword introduces an initializer block. Such blocks contain initialization code that’s executed when the class is created, and are intended to be used together
         with primary constructors.",copy code
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#b23e3687-d0e1-47b1-81d8-cd98253d8cab,"class User(val nickname: String)
      
      Normally, all the declarations in a class go inside curly braces. You may wonder why this class has no curly braces and instead
         has only a declaration in parentheses. This block of code surrounded by parentheses is called a primary constructor",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#ee4bbe47-649c-4c24-b076-1c9da928ab9b,"otlin is similar, with one additional change: it makes
         a distinction between a primary constructor (which is usually the main, concise way to initialize a class and is declared outside of the class body) and
         a secondary constructor (which is declared in the class body). It also allows you to put additional initialization logic in initializer blocks.",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#2328d0c5-eef2-4dfb-8e2f-a500195d2286,"If you handle all subclasses of a sealed class in a when expression, you don’t need to provide the default branch.",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#f7434086-2d0f-490b-9f09-98f5dfc14657,"You mark a superclass with the sealed modifier, and that restricts the possibility of creating subclasses. All the direct subclasses must be nested in the superclass",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#9337f1e7-8d7b-463e-b24e-adc726c30b29,"A nested class in Kotlin with no explicit modifiers is the same as a static nested class in Java. To turn it into an inner class so that it contains a reference to an outer class, you use the inner modifier",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#9bc053af-b54c-4944-8432-4f927dd14a03,"Kotlin offers a new visibility modifier, internal, which means “visible inside a module.” A module is a set of Kotlin files compiled together.",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#22f7aa0f-778a-4d83-8b7b-5fe388f77386,"Note that if you override a member of a base class or interface, the overriding member will also be open by default. If you want to change this and forbid the subclasses of your class from overriding your implementation, you can
         explicitly mark the overriding member as final.",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#b93f4828-6cdf-408e-b6e5-38b0f0476d09,"If you want to allow the creation of subclasses of a class, you need to mark the class with the open modifier. In addition, you need to add the open modifier to every property or method that can be overridden.",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#05eb642a-59bf-4012-94c5-ceea46ffce28,"Whereas in Java you can put the base type name before
         the super keyword, as in Clickable.super.showOff(), in Kotlin you put the base type name in angle brackets: super<Clickable>.showOff().",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#aeee2a36-dba7-4de0-bf86-7593e0fb2c5c,using the override modifier is mandatory in Kotlin,
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#0d56a7d7-e456-4dd0-bcd0-5674a8ed0d32,"The object keyword can be used not only for declaring named singleton-like objects, but also for declaring anonymous objects. Anonymous objects replace Java’s use of anonymous inner classes",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#487d9cfa-1eac-4e38-b402-60a27c2d5fef,Replacing secondary constructors with factory methods,Copy code
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#8771a700-cc81-42fd-954c-1e5a9cf72dc5,"class A {
    companion object {
        fun bar() {
            println(""Companion object called"")
        }
    }
}",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#fa7627ab-d10b-431d-bd1e-80b7a429e47a,"One of the objects defined in a class can be marked with a special keyword: companion. If you do that, you gain the ability to access the methods and properties of that object directly through the name of the containing class, without specifying the name of the object explicitly.",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#32562c00-b1fe-43c7-9db2-c9e8d93c5afe,"if you need to write a function that can be called without having a class instance but needs access to the internals of a class, you can write it as a member of an object declaration inside that class. An example of such a function would be a factory method.",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#ffa1b4aa-a1d0-49d5-9fd6-0ed62b1d3cc1,Kotlin provides first-class language support for this using the object declaration feature. The object declaration combines a class declaration and a declaration of a single instance of that class.,
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#0561afe1-8cc1-422d-84f6-b211631d687c,"Whenever you’re implementing an interface, you can say that you’re delegating the implementation of the interface to another object, using the by keyword. Here’s how you can use this approach to rewrite the previous example:

class DelegatingCollection<T>(
        innerList: Collection<T> = ArrayList<T>()
) : Collection<T> by innerList {}",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#ad025349-217b-4445-878c-a312fce76bb6,"data class Client(val name: String, val postalCode: Int)",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#837c1c4a-cbdc-45f4-94e8-24d7bb5636f3,"If you want your class to be a convenient holder for your data, you need to override these methods: toString, equals, and hashCode",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#fb6c166b-f71c-4b91-8ae0-bf58e55b03c3,"If you add the modifier data to your class, the necessary methods are automatically generated for you.",
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#4d200091-e035-453b-acad-b01f21cd00e7,the is check in Kotlin is the analogue of instanceof in Java,
Kotlin in Action,"Chapter 4. Classes, objects, and interfaces",2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_014.html#fe5c36eb-4132-4d5f-9706-82af331d02ac,"In the body of the setter, you use the special identifier field to access the value of the backing field. In a getter, you can only read the value; and in a setter, you can both read and modify it.",
Kotlin in Action,Chapter 3. Defining and calling functions,2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html#a9b228e0-1acb-4b15-afc0-00b647d83bc9,A secondary constructor is introduced using the constructor keyword. You can declare as many secondary constructors as you need.,
Kotlin in Action,Chapter 3. Defining and calling functions,2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html#0d30130e-b2dc-4a9e-b552-e0ccfaa0afcd,"If you want to ensure that your class can’t be instantiated by other code, you have to make the constructor private.",Code
Kotlin in Action,Chapter 3. Defining and calling functions,2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html#a8c579a4-b2ff-4a6c-b62c-9d84134c60f2,"open class User(val nickname: String) { ... }

class TwitterUser(nickname: String) : User(nickname) { ... }",
Kotlin in Action,Chapter 3. Defining and calling functions,2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html#affbd564-dbb8-406a-a2d1-03b8b74b17a9,"If your class has a superclass, the primary constructor also needs to initialize the superclass.",
Kotlin in Action,Chapter 3. Defining and calling functions,2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html#55e8a4c5-a41c-4fbc-ac5c-ab8a115ffcbf,the code can be simplified by adding the val keyword before the parameter.,Code
Kotlin in Action,Chapter 3. Defining and calling functions,2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html#5b2d27b8-174c-45e8-ad3c-4c7c4954d543,"In this example, you don’t need to place the initialization code in the initializer block, because it can be combined with the declaration of the nickname property",Code
Kotlin in Action,Chapter 3. Defining and calling functions,2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html#1f1d118d-7c13-475c-b75c-54b23f6407ed,"distinction between a primary constructor (which is usually the main, concise way to initialize a class and is declared outside of the class body) and a secondary constructor (which is declared in the class body)",
Kotlin in Action,Chapter 3. Defining and calling functions,2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html#0246825d-f04f-4cbf-a608-9966bfd360b8,"two new Kotlin keywords: constructor and init. The constructor keyword begins the declaration of a primary or secondary constructor. The init keyword introduces an initializer block. Such blocks contain initialization code that’s executed when the class is created, and are intended to be used together with primary constructors.",
Kotlin in Action,Chapter 3. Defining and calling functions,2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html#d9b756f9-a7d0-49bf-800c-d727f380faa9,"Kotlin provides a solution to this problem: sealed classes. You mark a superclass with the sealed modifier, and that restricts the possibility of creating subclasses. All the direct subclasses must be nested in the superclass",
Kotlin in Action,Chapter 3. Defining and calling functions,2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html#91fa8624-6689-4be2-8cd4-945441de9060,"A nested class in Kotlin with no explicit modifiers is the same as a static nested class in Java. To turn it into an inner class so that it contains a reference to an outer class, you use the inner modifier.",
Kotlin in Action,Chapter 3. Defining and calling functions,2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html#1ef2afb7-fc02-4461-a6f4-d3748f1177ca,"Kotlin offers a new visibility modifier, internal, which means “visible inside a module.” A module is a set of Kotlin files compiled together. It may be an IntelliJ IDEA module, an Eclipse project, a Maven or Gradle project, or a set of files compiled with an invocation of the Ant task.",
Kotlin in Action,Chapter 3. Defining and calling functions,2020-06-29,https://learning.oreilly.com/library/view/-/9781617293290/,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html,https://learning.oreilly.com/library/view/-/9781617293290/kindle_split_013.html#04094a7e-23bd-408a-a48f-14c2e8e11558,"For a class, this means smart casts can only be used with a class property that is a val and that doesn’t have a custom accessor. This requirement means the property has to be final, because otherwise a subclass could override the property and define a custom accessor, breaking the key requirement of smart casts",
